t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05
0.0092932427	0.0039374208	0.0131039110	0.0099123850	0.0301520873	-0.0147418868
0.0096579428	0.0079475788	-0.0080761348	-0.0289809785	-0.0093100522	-0.0125440213
0.0116747665	0.0065974690	0.0208836362	0.0222375121	-0.0148122139	-0.0150650032
0.0087755537	0.0099911226	0.0192306126	0.0114853641	0.0320115127	-0.0132127520
0.0042260874	0.0059691019	0.0091609724	-0.0131482924	0.0274240926	-0.0039524886
0.0129326706	0.0122310548	-0.0122981099	-0.0351722903	-0.0044734371	-0.0067516247
0.0173400324	-0.0093400798	0.0265334383	0.0066404592	-0.0241495835	0.0065506982
0.0201924756	-0.0117014046	0.0187988753	-0.0061632964	0.0220571568	0.0104782547
0.0208268999	0.0098933614	-0.0090380378	-0.0209633588	-0.0231488018	0.0002568073
0.0046478431	0.0080334458	0.0081617078	0.0157159690	-0.0321261484	0.0010636945
0.0011389779	0.0062653454	0.0191369062	0.0334994283	0.0092732514	0.0024171422
0.0009999633	0.0186590727	-0.0055334142	-0.0083884759	0.0300146936	0.0051071121
0.0018300942	0.0131135309	-0.0115473591	-0.0274838548	-0.0314700736	0.0092341022
0.0011872295	-0.0066433363	0.0253882272	0.0195639077	-0.0030509808	0.0169987687
0.0036390112	0.0223596830	-0.0025741838	-0.0098988398	0.0264646833	0.0077643336
-0.0009719373	0.0086599722	-0.0191686536	-0.0329058600	-0.0303811032	0.0083367309
0.0018505745	0.0177382958	0.0165764740	0.0279078982	-0.0229185186	0.0065639264
0.0032824811	0.0071053458	0.0160201121	0.0058527416	0.0247345903	0.0062741762
0.0086242997	0.0109568786	-0.0095221208	-0.0252168826	-0.0117577501	-0.0094695062
0.0057449310	0.0094856838	0.0112740652	0.0152611178	-0.0280277492	-0.0232514838
0.0009556522	0.0110907658	0.0262969029	0.0308381011	-0.0072263240	-0.0285980943
0.0018798372	-0.0070729232	0.0190065044	-0.0011478639	0.0311260716	-0.0353399626
0.0096558995	0.0057404506	0.0170255628	-0.0324786429	-0.0202086513	-0.0335718869
0.0041460330	-0.0457451554	-0.0378726138	0.0367122700	0.0156792157	-0.0477898969
-0.0072572696	-0.0346717558	-0.0482611689	-0.0028706583	0.0047841836	-0.0413030930
-0.0210487530	-0.0136427980	0.0136754667	0.0305342064	-0.0077939502	-0.0227079279
-0.0282501967	-0.0198208662	-0.0067766181	0.0125785066	0.0426266915	-0.0194364748
-0.0203360074	-0.0154587725	-0.0161526707	-0.0292873186	-0.0018817756	-0.0139404318
-0.0089922047	-0.0187388824	-0.0010878231	0.0187231894	-0.0180950659	-0.0234733096
-0.0026341172	-0.0146010972	0.0088173234	0.0193514514	0.0278525929	-0.0204595413
-0.0019710694	-0.0108620520	-0.0337418195	-0.0158583762	0.0249036473	-0.0209712198
-0.0018445118	-0.0236724378	-0.0007641818	0.0049816546	-0.0256159786	-0.0155137087
0.0014752117	-0.0196590517	0.0107925474	0.0048664548	0.0197306072	-0.0145399087
-0.0005419596	-0.0030846026	-0.0211099908	-0.0278548895	0.0031082996	-0.0207354444
-0.0082494390	-0.0108831637	-0.0092692523	-0.0058564020	-0.0316117270	-0.0206234845
-0.0074182812	-0.0155158401	0.0151565689	0.0344650601	-0.0107477522	-0.0177672769
-0.0064622696	-0.0110661432	0.0023626277	0.0030919984	0.0414320415	-0.0191401202
-0.0049133700	-0.0075801117	-0.0075513517	-0.0304521594	-0.0182758192	-0.0129752334
-0.0017778006	-0.0157155684	0.0154911050	0.0183746155	0.0036381946	-0.0093229189
-0.0005306068	-0.0000472403	-0.0066139237	-0.0207373059	0.0256877927	-0.0131683655
-0.0069042431	-0.0084524774	-0.0109367363	-0.0237707328	-0.0340014287	-0.0141635995
-0.0078772975	-0.0073624366	0.0142614544	0.0096425281	-0.0256241409	-0.0146877270
0.0029807083	-0.0009313214	0.0222176196	0.0264816658	0.0200739052	-0.0204436946
0.0117395943	-0.0011473617	0.0023555501	-0.0154325329	0.0244522933	-0.0213086595
0.0173606441	-0.0101313732	0.0070508543	-0.0075984273	-0.0273304724	-0.0209924644
0.0168968950	0.0035897661	0.0132485786	0.0257430730	0.0161745581	-0.0174534815
0.0098031136	0.0063703480	-0.0006982139	-0.0129176466	0.0303206560	-0.0098165052
0.0083226878	0.0163027948	-0.0205914870	-0.0327861463	-0.0152756083	-0.0082859956
0.0096283271	0.0058377984	0.0146525791	0.0133728010	-0.0256706151	-0.0067432593
0.0135193950	-0.0027835837	0.0153047882	0.0066688401	0.0163016990	-0.0113164860
0.0160466490	0.0072471047	-0.0124294181	-0.0248313609	0.0051378913	-0.0243343014
0.0093859605	0.0068113322	0.0008641716	-0.0022763228	-0.0344035140	-0.0289473262
0.0035714126	0.0023072168	0.0190392191	0.0366339390	-0.0036337641	-0.0223287843
0.0018633544	0.0133980298	0.0014555664	0.0026221127	0.0300126801	-0.0151399988
-0.0005332313	-0.0026765289	-0.0060059156	-0.0242801468	-0.0193041423	-0.0018258472
0.0010958118	-0.0059551556	0.0202434530	0.0203516655	-0.0013122449	0.0047583988
-0.0030514056	0.0081607919	-0.0040123259	-0.0107216133	0.0417056436	0.0125486505
-0.0084333686	0.0070910820	-0.0111890743	-0.0267747987	0.0133870702	0.0231080138
0.0028553362	0.0101135718	-0.0252592865	-0.0255365006	-0.0021391063	0.0215950817
0.0068791319	0.0034996518	0.0008421477	-0.0067894161	-0.0417624849	0.0297386291
0.0118235251	-0.0005246338	0.0242316379	0.0304588442	-0.0012237286	0.0327515268
0.0113974261	0.0161790221	-0.0081180081	0.0060935422	0.0294878732	0.0293646019
0.0016923121	0.0232041818	-0.0336782683	-0.0212977726	0.0027549713	0.0283976683
-0.0062712800	0.0142961710	-0.0090011226	0.0073035483	-0.0388087988	0.0326159272
-0.0086347158	-0.0030464512	0.0059992194	0.0246528876	0.0105035900	0.0427449436
-0.0066182523	0.0226525694	-0.0243547406	-0.0053059169	0.0274112011	0.0437734518
-0.0107021714	0.0194832228	-0.0316700763	-0.0155013452	-0.0331508955	0.0454902190
-0.0143807169	0.0154752245	0.0006727445	0.0401427443	-0.0226092858	0.0498581263
-0.0125005245	0.0075564028	0.0029394972	0.0187087346	0.0336364614	0.0510977129
-0.0095637377	0.0121175251	-0.0175871402	-0.0235735757	0.0059554287	0.0506778402
-0.0070523490	-0.0087066538	0.0117620148	0.0212062847	-0.0161477578	0.0470286304
-0.0042095980	0.0078419145	-0.0031981516	0.0038842886	0.0286542018	0.0357813245
-0.0117970746	0.0108228471	-0.0291651106	-0.0289521892	-0.0009386192	0.0380370352
-0.0121442663	0.0131296369	-0.0079030736	0.0199646813	-0.0340240774	0.0311207703
-0.0110953418	0.0053086498	0.0101739546	0.0122515633	0.0136913316	0.0413881115
-0.0040737004	0.0066913737	-0.0178755199	-0.0213169063	-0.0026461539	0.0357212660
-0.0056976771	0.0113607763	0.0022414092	0.0270854794	-0.0251614360	0.0319578035
-0.0134297472	0.0056196656	0.0085189434	0.0373056986	-0.0050606729	0.0348621726
-0.0071439121	0.0114220938	0.0039658485	0.0251312057	0.0249428917	0.0247655354
0.0019569689	0.0146026010	-0.0095346859	-0.0192407667	0.0224411074	0.0223757267
0.0036073307	-0.0022913730	-0.0024870944	-0.0064485301	-0.0341211639	0.0043403532
0.0059766060	0.0096115176	0.0080151802	0.0242071962	0.0168833236	-0.0167308487
-0.0066208753	0.0068543114	-0.0134481315	-0.0182879408	0.0279043376	-0.0192112986
-0.0155827730	0.0107960313	-0.0186505461	-0.0173298399	-0.0368685687	-0.0156155262
-0.0199026814	-0.0158520829	0.0225339062	0.0182713158	-0.0032851762	-0.0000581735
-0.0123361970	-0.0122219612	-0.0024532827	-0.0131360496	0.0240444322	-0.0004542724
-0.0055841770	-0.0037729956	-0.0189236445	-0.0325623998	-0.0137794400	0.0007910966
-0.0012795751	-0.0066716264	-0.0088514863	-0.0090986688	-0.0344840412	-0.0035132042
0.0087176813	-0.0103367514	0.0131817661	0.0272593413	-0.0221882339	-0.0056671175
0.0133251797	-0.0020609018	0.0113678212	0.0098429728	0.0318187524	-0.0086555976
0.0120568558	-0.0054860659	-0.0100667206	-0.0342793172	-0.0098701356	-0.0080250516
0.0118809415	0.0021585699	0.0123435593	0.0233778070	-0.0152860375	-0.0161107939
0.0036953172	0.0035865942	0.0051711222	0.0091074196	0.0281712944	-0.0146452731
-0.0054723364	0.0099328192	-0.0230324235	-0.0234141835	0.0153104578	-0.0126492783
-0.0077157065	0.0056469261	-0.0082237308	-0.0025612521	-0.0358737762	-0.0087271430
-0.0050426693	-0.0094664212	0.0131795457	0.0174526107	0.0153344430	-0.0063654236
-0.0005803026	0.0062111830	-0.0139349373	-0.0255711397	0.0137800459	-0.0110511556
-0.0077305514	-0.0055381994	-0.0010946941	0.0076482620	-0.0323978838	-0.0216372726
-0.0100394879	0.0098578432	0.0085621133	0.0157419208	0.0221120737	-0.0195049587
-0.0093828883	0.0056358488	-0.0111575843	-0.0218766572	0.0018239323	-0.0129979960
-0.0065831754	0.0113576173	0.0052734102	0.0218559545	-0.0163565584	-0.0158212649
-0.0099499308	0.0154195801	0.0171737365	0.0313517128	0.0187903626	-0.0129904697
-0.0110138196	0.0116066934	-0.0002391908	-0.0025138988	0.0277265066	-0.0064745041
-0.0043193919	0.0174274380	-0.0205895853	-0.0240025929	0.0133510669	-0.0022757937
0.0021216724	0.0149389844	-0.0043933718	-0.0091599873	-0.0436573093	0.0003340479
0.0048551081	-0.0016135554	0.0258037233	0.0179976798	-0.0039409117	0.0064471508
0.0110296917	0.0088511649	0.0038519498	-0.0099655133	0.0270035669	-0.0062219692
0.0072372491	0.0142917083	-0.0053825028	-0.0114268560	-0.0339472981	-0.0185139713
-0.0030367035	0.0019266827	0.0183715811	0.0339834634	-0.0096842531	-0.0179243664
-0.0055711520	0.0094118658	0.0060833665	0.0014134668	0.0345420800	-0.0163355964
-0.0059396242	0.0010111882	-0.0043123151	-0.0372792410	0.0033226739	-0.0095990365
0.0034659195	-0.0009128519	0.0052407510	0.0173580859	-0.0186714828	-0.0143862678
0.0063861852	-0.0007200662	0.0112165576	0.0036431171	0.0291151445	-0.0091299111
0.0004676404	-0.0052356667	-0.0171536713	-0.0210090584	-0.0210954983	-0.0042759719
-0.0015216086	-0.0113292700	0.0155707185	0.0311186097	-0.0026976357	0.0017478883
-0.0039930419	0.0065914448	-0.0136397827	-0.0052189345	0.0327552213	0.0041005481
-0.0079330545	-0.0084531876	-0.0312589974	-0.0198483568	-0.0111121860	0.0124003265
-0.0015752643	-0.0167731405	0.0132640938	0.0168802298	-0.0160460994	0.0083979714
0.0076132391	-0.0050031980	0.0120278318	0.0209207267	0.0229551320	0.0002730048
0.0050838979	0.0041803725	-0.0173090135	-0.0159788921	0.0319993635	-0.0094289129
0.0046564610	-0.0032447091	-0.0092760762	-0.0202146560	-0.0305565676	-0.0057056575
0.0046950880	-0.0065400459	0.0180263611	0.0325506161	-0.0097551224	-0.0021493520
0.0023061282	-0.0006620151	0.0021737906	0.0198305658	0.0302402531	-0.0022121017
0.0004191528	0.0145344230	-0.0247068965	-0.0229541695	0.0240897360	0.0002953460
-0.0029211645	-0.0076685854	-0.0044518935	-0.0143786317	-0.0328812393	0.0061863713
-0.0015057380	-0.0241148272	0.0143828373	0.0114746009	0.0095316085	0.0132164458
0.0025390596	-0.0065964645	-0.0131441359	-0.0238642864	0.0107483010	0.0016536678
-0.0035422806	-0.0186664831	-0.0093080445	-0.0271655149	-0.0352712667	0.0003745652
-0.0025368268	-0.0166281781	0.0108337842	0.0022596379	-0.0320582351	-0.0038604324
0.0069940027	-0.0248132945	0.0303011234	0.0303593120	-0.0069146898	-0.0092939926
0.0149003267	-0.0109116467	0.0198736417	0.0002628394	0.0355853829	-0.0056498891
0.0198163413	-0.0175528213	0.0037664106	-0.0379838747	0.0060595561	-0.0020803381
0.0258109435	-0.0148863427	0.0106141922	-0.0062920910	-0.0309172571	-0.0075322337
0.0239293924	-0.0073711751	0.0297765826	0.0264078972	-0.0038921005	-0.0030154188
0.0214688733	0.0021101084	0.0171018928	-0.0032175490	0.0353665940	-0.0043418019
0.0208090371	-0.0015961311	-0.0018243326	-0.0409129412	-0.0055680844	-0.0011980713
0.0188512513	-0.0369117944	0.0389408828	0.0013104580	-0.0083373879	-0.0064928506
0.0192968771	-0.0212510415	0.0275482364	-0.0248056058	0.0268944626	-0.0180600745
0.0119339836	-0.0167461390	0.0129739714	-0.0290992378	-0.0316343179	-0.0311265117
0.0003070322	-0.0287442260	0.0358834009	0.0136167492	-0.0218133787	-0.0322087282
0.0035738198	-0.0133982527	0.0350920792	-0.0023373574	0.0234266307	-0.0340351836
0.0130187066	-0.0073273370	0.0103202784	-0.0328202920	0.0234196463	-0.0353003102
0.0185327540	-0.0106026076	0.0088198743	-0.0228179014	-0.0350729763	-0.0331439875
0.0191102321	-0.0304407881	0.0270906048	0.0231778266	-0.0039021136	-0.0163360362
0.0189289348	-0.0118505784	0.0019369729	-0.0057696151	0.0370886611	-0.0232201143
0.0106285242	-0.0236447385	-0.0084039903	-0.0326365745	-0.0280312195	-0.0187664209
0.0036939670	-0.0274067736	0.0325471053	0.0199110224	-0.0114442676	-0.0056588238
0.0030669038	-0.0167694120	0.0091130258	-0.0020896986	0.0300115821	-0.0010290542
-0.0018329124	-0.0163701887	-0.0089543345	-0.0364193510	-0.0019487417	-0.0011216578
-0.0040068533	-0.0267004432	0.0267396867	-0.0072826417	-0.0314327832	0.0009745727
-0.0008995810	-0.0348728790	0.0237153845	0.0045050587	0.0166362873	0.0074584616
-0.0005559214	-0.0290084279	-0.0366627842	-0.0121967865	0.0241586439	-0.0106277817
-0.0030348105	-0.0314754009	-0.0121561903	0.0097795377	-0.0326792709	-0.0197735218
-0.0073749191	-0.0417001199	0.0083002396	0.0170756402	0.0204535928	-0.0083129829
-0.0081160173	-0.0304494892	-0.0231568996	-0.0181809687	0.0159003550	-0.0064683998
-0.0116134399	-0.0316314997	-0.0248230116	0.0278909464	-0.0274872694	-0.0083740124
-0.0168919387	-0.0466735709	0.0156319951	0.0111774235	0.0291688133	0.0092989749
-0.0191130979	-0.0468652173	-0.0420080560	-0.0198983407	-0.0038206112	-0.0020580543
-0.0181435002	0.0016858361	-0.0609900732	0.0724147994	-0.0131741954	-0.0066288421
-0.0204378275	0.0604134862	-0.0695771033	0.0351362105	0.0228549414	0.0134384956
-0.0167622831	0.0504227419	-0.0351122460	0.0264094473	-0.0262607355	0.0097553985
-0.0168379961	0.0033852088	0.0047619585	0.0033568504	0.0160261397	0.0206937524
-0.0137287077	0.0078677580	-0.0152574224	0.0090463380	-0.0208883657	0.0152395030
-0.0135505193	0.0183891657	-0.0222497825	0.0303634779	0.0207179096	0.0168135765
-0.0208809723	0.0268584632	-0.0371509514	-0.0187367595	-0.0110014600	0.0171121902
-0.0229113543	-0.0001532710	0.0198278912	0.0164998832	-0.0072322150	0.0288781325
-0.0163795667	0.0236695970	-0.0330628405	-0.0076484879	0.0234670133	0.0163623391
-0.0171870529	0.0174871292	-0.0246292846	0.0282085847	-0.0299931701	0.0150083974
-0.0166164428	0.0211899023	-0.0181629353	0.0176826993	0.0279294570	0.0205109324
-0.0143446907	0.0238388470	-0.0181145842	-0.0149623464	-0.0280303860	0.0257214003
-0.0054957157	0.0339495616	-0.0137982841	0.0337285796	0.0073186855	0.0239409712
-0.0061737201	0.0363821150	-0.0399364911	-0.0094552125	0.0124168484	0.0200394960
-0.0074127407	0.0392497982	-0.0132597074	0.0291278656	-0.0210515036	0.0189443029
-0.0042734676	0.0382599919	-0.0075407621	0.0046346298	0.0174258871	0.0266438963
0.0035842612	0.0479818780	-0.0126346616	0.0070359705	-0.0222737905	0.0163706696
0.0037598126	0.0485018630	-0.0055679175	0.0262914908	0.0149221664	0.0170072360
0.0018000773	0.0467280630	-0.0348960887	-0.0136948165	0.0138030125	0.0169694211
0.0075493590	0.0399596778	-0.0082791952	0.0117665730	-0.0266362577	0.0136462802
0.0195147049	0.0372403894	0.0073902929	0.0061290594	0.0161044407	0.0179753746
0.0235684748	0.0416716116	-0.0186472777	-0.0062517507	-0.0171606684	0.0038395737
0.0194353717	0.0419037012	0.0044120584	0.0370863580	-0.0065935024	0.0046144319
0.0119158139	0.0351703309	-0.0018115415	-0.0123303181	0.0258196126	0.0068822376
0.0086176355	0.0245556755	0.0188414150	-0.0189428388	-0.0273021872	0.0088259744
0.0108989363	0.0330458699	0.0237936057	0.0055520708	0.0141810187	0.0000040798
0.0067010478	0.0354916788	0.0002845317	-0.0351969950	0.0014696630	-0.0154774683
0.0014095136	0.0150260993	0.0318908789	-0.0011309260	-0.0272973899	-0.0234606837
0.0009678951	-0.0150764637	0.0486474070	-0.0237499161	0.0217201312	-0.0214415813
0.0056140763	-0.0017931826	0.0441743962	-0.0399979625	-0.0202753164	-0.0360042148
0.0008625652	-0.0015669186	0.0715170775	-0.0118881006	0.0094620811	-0.0193081370
-0.0053434916	-0.0051976113	0.0249487922	-0.0473407284	0.0187464480	-0.0075892488
-0.0074552531	-0.0108119183	0.0386402779	-0.0067953968	-0.0229386005	0.0013816408
0.0010698735	-0.0010899581	0.0186819087	-0.0109702780	0.0295276668	0.0022671155
0.0027536303	0.0123405060	0.0082043977	-0.0318118507	-0.0329758895	0.0016787846
0.0026226715	0.0132232352	0.0289891517	0.0184262174	-0.0007865092	0.0049607667
0.0029253307	0.0127309774	0.0213049628	-0.0313637759	0.0141129103	0.0162173556
0.0080754598	0.0098662729	0.0327647427	-0.0026464011	-0.0160647637	0.0154378592
0.0138647581	0.0318167440	0.0148408432	-0.0080636173	0.0245643594	0.0112299383
0.0097875011	0.0241249827	0.0022321243	-0.0272382486	-0.0308669185	0.0116918168
0.0102396481	0.0292379496	0.0257679234	0.0282704470	-0.0109244690	0.0148880319
0.0114729780	0.0163604261	0.0120899441	-0.0153554607	0.0209620821	0.0135474523
0.0146160666	0.0226573710	0.0242776712	-0.0105443378	-0.0274595277	0.0069317148
0.0128164417	0.0267931262	0.0206586276	0.0099472013	0.0178976222	0.0031836387
0.0064125458	0.0331237822	0.0016019150	-0.0322510849	0.0009438774	0.0042192146
0.0047630708	0.0146701150	0.0134875008	0.0174978716	-0.0168657264	0.0035044516
0.0054691168	-0.0080774681	0.0346501275	-0.0203838156	0.0222381633	0.0140455023
0.0105131465	0.0008606944	0.0326206472	-0.0206140736	-0.0214033199	0.0073003121
0.0031795011	0.0097348247	0.0309906213	0.0049294424	0.0187370486	0.0065276249
-0.0100671311	0.0038465367	-0.0103775261	-0.0353899009	0.0051390676	0.0057630420
-0.0124724119	-0.0114110114	0.0208764377	0.0158834293	-0.0089800930	0.0089834349
-0.0126587463	-0.0292407582	-0.0128376016	-0.0098199457	0.0206684085	-0.0006233179
-0.0165490904	-0.0284066896	0.0042933318	0.0147861140	-0.0111035780	-0.0041226833
-0.0266418365	-0.0411192751	-0.0329001972	0.0063115908	0.0259528270	-0.0026424862
-0.0307246818	-0.0714292299	-0.0277154492	0.0185988717	-0.0234096115	-0.0054263826
-0.0237328510	-0.0519936586	-0.0048939130	-0.0030698317	0.0282701106	0.0032317263
-0.0179227892	-0.0496901423	-0.0107291284	-0.0106218985	-0.0284591695	-0.0104006836
-0.0137035671	-0.0560310713	-0.0169338519	0.0169893330	0.0263627659	-0.0100450114
-0.0031037491	-0.0665667994	-0.0528542609	-0.0054386201	-0.0083733704	-0.0203686108
0.0119951480	-0.0456421722	-0.0186924795	0.0232910062	0.0064056343	-0.0287532031
0.0192205655	-0.0603176246	-0.0637382416	0.0199690478	0.0033248842	-0.0293612502
0.0128507177	-0.0531322831	-0.0350815281	0.0234652840	0.0136989129	-0.0111579042
0.0019939100	-0.0344196616	-0.0525855633	0.0129585631	-0.0081246375	-0.0137265294
-0.0031829312	-0.0250874788	-0.0288179091	0.0309413414	0.0099379613	0.0026715672
0.0017721061	-0.0201685379	-0.0506706888	-0.0026330436	0.0003628063	-0.0001162894
0.0024895093	-0.0193733527	-0.0166310498	0.0523974892	-0.0138720441	0.0060546925
0.0015503130	-0.0132806028	-0.0464550714	0.0163261462	0.0351434414	0.0042357282
0.0040981365	-0.0141421485	-0.0287449753	0.0009513966	-0.0265218921	0.0082469171
0.0088293235	-0.0067661924	-0.0174665237	0.0300853946	0.0119833326	0.0076097997
0.0084643967	0.0108905303	-0.0287427763	-0.0072556639	0.0113511652	0.0026095005
0.0010906351	-0.0094084090	-0.0069504050	0.0187611568	-0.0190189263	0.0048401937
0.0028549052	0.0009520883	-0.0003938212	0.0106131559	0.0240740158	0.0085036802
0.0019607537	0.0015684173	-0.0276899680	-0.0128947063	-0.0218312323	0.0055437761
-0.0014965976	-0.0053509325	0.0009357795	0.0443034301	-0.0062313662	0.0095467939
-0.0039072907	-0.0141876892	-0.0123427858	-0.0173725575	0.0211081115	0.0109670571
-0.0030950228	-0.0074343295	0.0004933976	0.0212968256	-0.0205493207	0.0052856228
-0.0063926018	-0.0057983383	-0.0166401337	0.0032603113	0.0322949180	0.0018141119
-0.0131492317	-0.0167264339	-0.0252582841	-0.0165533562	-0.0285234988	0.0024440222
-0.0137942914	-0.0257934636	-0.0006752287	0.0230625780	0.0029297542	0.0062879682
-0.0085040481	-0.0122925799	-0.0105327737	-0.0195123293	0.0233654100	0.0046325155
-0.0091099219	-0.0128253068	-0.0049887547	0.0082393154	-0.0344227168	-0.0014904679
-0.0075803066	-0.0059623729	0.0005572249	0.0238737588	0.0151098018	0.0003467957
-0.0034125864	0.0015534841	-0.0145069129	-0.0202403493	0.0151707393	-0.0007135386
-0.0005463829	-0.0039915232	0.0060628743	0.0174262612	-0.0154558161	-0.0063366609
0.0015150976	0.0126179118	-0.0034766518	-0.0012876258	0.0290446388	-0.0171927341
-0.0063482692	0.0059834558	-0.0066064235	-0.0194264561	-0.0322614635	-0.0226126459
-0.0089312789	0.0054208191	0.0092578581	0.0294124834	-0.0017558561	-0.0197363342
-0.0049438632	-0.0049998373	-0.0017091871	-0.0211957301	0.0174408449	-0.0141393596
-0.0021252046	0.0135514198	-0.0089318806	0.0143154338	-0.0234667655	-0.0155473693
-0.0038765474	0.0076562895	0.0128576462	0.0092722109	0.0214287646	-0.0041725178
-0.0028352968	0.0096674321	-0.0044058653	-0.0326565328	0.0004680904	-0.0061875582
-0.0026096227	-0.0074970108	0.0140252037	0.0161404893	-0.0161680896	-0.0070226600
0.0017045249	-0.0002077561	0.0183585028	-0.0136930300	0.0250167917	-0.0153414622
0.0017214323	0.0114180991	0.0102477911	-0.0159080922	-0.0324289501	-0.0297797095
-0.0037714547	0.0096082715	0.0307337277	0.0166222652	0.0073446260	-0.0364123430
-0.0061667128	0.0081322813	0.0126695713	-0.0321821479	0.0158565445	-0.0270000396
-0.0056771142	0.0135042668	0.0154615303	0.0091550874	-0.0249300787	-0.0227141269
-0.0032880010	0.0236347614	0.0150061086	0.0024773997	0.0238490798	-0.0165042293
-0.0059937231	0.0211113043	-0.0052751742	-0.0349578029	-0.0022658647	-0.0053492627
-0.0050360671	0.0018734569	0.0183721472	0.0107127801	-0.0207323554	0.0023323642
0.0047222083	0.0154831273	0.0251897391	-0.0068324515	0.0171126491	0.0011146022
0.0061992185	0.0238921108	-0.0006184122	-0.0265463325	-0.0165691307	-0.0041243212
-0.0017096147	0.0256764975	0.0186938918	0.0221624407	-0.0258302413	-0.0004323205
-0.0058052620	0.0206328060	0.0144351173	0.0052616813	0.0231844960	0.0054782700
-0.0036053247	0.0095508633	0.0151001685	-0.0396289580	-0.0130158350	0.0141417210
-0.0002771184	0.0193282931	0.0386454985	0.0111353705	-0.0105000962	0.0169007496
-0.0035264971	0.0269719102	0.0092119181	-0.0155541970	0.0283393835	0.0198461025
-0.0076642714	0.0092405561	0.0101970467	-0.0276349196	-0.0283685264	0.0189605785
-0.0061100900	-0.0000812348	0.0308773291	0.0026416078	0.0088674457	0.0153542911
-0.0035213739	0.0246988428	0.0070137706	-0.0317565057	0.0123994571	0.0071949709
-0.0060694008	0.0154947136	0.0217658713	-0.0070586448	-0.0334024280	0.0058547469
-0.0014092834	0.0293414583	0.0282573353	0.0118684411	0.0057166273	0.0092839837
0.0027368976	0.0151588141	0.0194468386	-0.0330284323	0.0086278205	0.0137688534
0.0094174729	0.0175220638	0.0382042780	-0.0040045667	-0.0235339451	0.0072810221
0.0121357366	0.0242357609	0.0261699971	-0.0037382878	0.0270818309	0.0017469177
0.0095968597	0.0229883140	0.0055293345	-0.0420950516	-0.0091823807	0.0052927687
0.0114773415	0.0130364083	0.0344376551	0.0104555191	-0.0204627586	0.0053898885
0.0137604890	-0.0072451161	0.0442541061	-0.0257340109	0.0192923448	0.0105934042
0.0193755016	0.0162388579	0.0261849575	-0.0309061796	-0.0209396849	-0.0000051866
0.0137711223	0.0176563551	0.0382741213	0.0206276811	-0.0195365745	0.0004959381
0.0116118287	0.0236356308	0.0337948030	0.0021120452	0.0252631046	-0.0000308882
0.0145130193	0.0094312077	0.0310012197	-0.0488444963	-0.0011619736	0.0003497221
0.0202263559	0.0194434565	0.0402444341	0.0024477611	-0.0176248939	-0.0138329496
0.0187216735	0.0203038475	0.0296600763	-0.0066937775	0.0221194908	-0.0217427368
0.0152534094	0.0219969164	0.0078231088	-0.0388424494	-0.0018277296	-0.0274863059
0.0098938952	0.0114156735	0.0301414723	0.0049266019	-0.0243535425	-0.0199277629
0.0121818998	0.0212176951	0.0336274022	-0.0068324001	0.0235575403	-0.0052741293
0.0080090469	-0.0121418928	-0.0203155149	-0.0219919035	-0.0055180965	-0.0020992871
0.0080453127	-0.0342880395	-0.0052250442	0.0325596350	-0.0063585397	-0.0014731902
0.0079899729	-0.0167474330	-0.0180244032	-0.0007415654	0.0191333291	0.0086544170
0.0026660319	-0.0237431886	-0.0130083790	0.0167663165	-0.0148245517	0.0069231766
-0.0009335646	-0.0136706572	-0.0213854891	0.0136968168	0.0239477592	-0.0048325202
-0.0085955021	-0.0291977748	-0.0509014625	-0.0164623242	-0.0100361579	-0.0080002332
-0.0053420007	-0.0384101585	-0.0224404870	0.0333512181	-0.0128194694	-0.0123148689
0.0030491127	-0.0259974445	-0.0303708206	0.0168881616	0.0244005293	-0.0230854228
0.0064902560	-0.0203348666	-0.0475488428	-0.0109555740	-0.0098335910	-0.0236388718
0.0034245505	-0.0311330894	-0.0255615311	0.0419255911	-0.0102768873	-0.0109624705
0.0043029873	-0.0199976780	-0.0424578395	0.0183133492	0.0285521590	-0.0105840723
0.0055752134	-0.0255503715	-0.0359377208	-0.0051642750	-0.0158454736	0.0024200276
0.0096733164	-0.0278999217	-0.0165656297	0.0290794173	0.0083571458	0.0103762550
0.0081523711	-0.0154771392	-0.0443659229	-0.0066090798	0.0180553992	0.0076751625
0.0028200568	-0.0243038811	-0.0276740381	0.0272315003	-0.0218648402	0.0125382219
0.0047278569	-0.0225393863	-0.0281052670	0.0195260223	0.0256493771	0.0162624083
0.0077950096	-0.0199159690	-0.0440043493	-0.0070056086	-0.0020400142	0.0140513728
0.0088400749	-0.0104071478	-0.0223478749	0.0345236244	-0.0104505613	0.0132976731
0.0066955616	-0.0040183589	-0.0169477516	0.0193494358	0.0259446222	0.0170481137
0.0054843433	-0.0022657479	-0.0342506253	-0.0138584268	-0.0098799127	0.0205662217
0.0059608274	0.0028571648	-0.0117627780	0.0403484644	-0.0102318168	0.0194949956
0.0061155984	0.0163067196	-0.0173178209	0.0053996928	0.0327838600	0.0194984976
0.0032974653	0.0069605196	-0.0204438576	-0.0170217819	-0.0179753372	0.0156254118
0.0014684502	-0.0075169000	-0.0024911779	0.0225194530	-0.0000043541	0.0177922141
0.0003892133	0.0088498312	-0.0159084722	-0.0036333441	0.0203440036	0.0152135646
