Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	Cosine19	Cosine20	Cosine21	Cosine22	Cosine23	Cosine24	Cosine25	Cosine26	Cosine27	Cosine28	Cosine29	NonSteadyStateOutlier00
-0.0225500484	0.0005219336	0.0218058579	-0.0316134606	0.0232696794	-0.0015652324	-0.0210379183	0.0315618052	-0.0239639670	0.0026068265	0.0202470660	-0.0314757754	0.0246321552	-0.0036455814	-0.0194341624	0.0313554649	-0.0252735161	0.0046803659	0.0186000927	-0.0312010048	0.0258873512	-0.0057100529	-0.0177457654	0.0310125632	-0.0264729921	0.0067335211	0.0168721109	-0.0307903453	0.0270298009	-0.0077496556	0.0000000000
-0.0225848798	0.0006213378	0.0216975870	-0.0316062747	0.0234373134	-0.0018630543	-0.0207768047	0.0315330809	-0.0242535723	0.0031018953	0.0198239540	-0.0314112166	0.0250323965	-0.0043359486	-0.0188405056	0.0312408701	-0.0257725839	0.0055633094	0.0178279774	-0.0310223042	0.0264729921	-0.0067820835	-0.0167879323	0.0307558563	-0.0271325401	0.0079903896	0.0157219754	-0.0304419377	0.0277502097	-0.0091863628	0.0000000000
-0.0226196554	0.0007207358	0.0215888339	-0.0315978399	0.0236035003	-0.0021607106	-0.0205131766	0.0314993722	-0.0245383255	0.0035961980	0.0193949176	-0.0313354865	0.0254221895	-0.0050242168	-0.0182363792	0.0311065232	-0.0262532566	0.0064418013	0.0170399674	-0.0308129578	0.0270298009	-0.0078460075	-0.0158081670	0.0304554000	-0.0277502097	0.0092339190	0.0145435362	-0.0300345925	0.0284129868	-0.0106026536	0.0000000000
-0.0226543751	0.0008201267	0.0214796008	-0.0315881564	0.0237682298	-0.0024581747	-0.0202470660	0.0314606844	-0.0248181697	0.0040896125	0.0189600851	-0.0312486118	0.0258013714	-0.0057100529	-0.0176221189	0.0309525090	-0.0267151910	0.0073151385	0.0162367654	-0.0305731723	0.0275571712	-0.0089005531	-0.0148077497	0.0301116217	-0.0283250478	0.0104620334	0.0133389148	-0.0295690983	0.0290167558	-0.0119953803	0.0000000000
-0.0226890388	0.0009195095	0.0213698902	-0.0315772247	0.0239314916	-0.0027554203	-0.0199785050	0.0314170236	-0.0250930489	0.0045820169	0.0185195865	-0.0311506235	0.0261697840	-0.0063931250	-0.0169980662	0.0307789250	-0.0271580575	0.0081826223	0.0154190873	-0.0303031845	0.0280545286	-0.0099444600	-0.0137879873	0.0297250102	-0.0288561669	0.0116726824	0.0121102798	-0.0290463564	0.0295602628	-0.0133614476	0.0000000000
-0.0227236465	0.0010188832	0.0212597047	-0.0315650450	0.0240932758	-0.0030524209	-0.0197075262	0.0313683967	-0.0253629080	0.0050732897	0.0180735533	-0.0310415565	0.0265272735	-0.0070731022	-0.0163645677	0.0305858809	-0.0275815399	0.0090435585	0.0145876622	-0.0300032613	0.0285213313	-0.0109764802	-0.0127502120	0.0292961156	-0.0293427474	0.0128638450	0.0108598430	-0.0284673788	0.0300423789	-0.0146978194	0.0000000000
-0.0227581981	0.0011182469	0.0211490465	-0.0315516180	0.0242535723	-0.0033491500	-0.0194341624	0.0313148115	-0.0256276931	0.0055633094	0.0176221189	-0.0309214495	0.0268736907	-0.0077496556	-0.0157219754	0.0303734988	-0.0279853359	0.0098972581	0.0137432315	-0.0296736988	0.0289570711	-0.0119953803	-0.0116957795	0.0288255479	-0.0297840383	0.0140335327	0.0095898557	-0.0278332865	0.0304621030	-0.0160015258	0.0000000000
-0.0227926935	0.0012175995	0.0210379183	-0.0315369441	0.0244123712	-0.0036455814	-0.0191584465	0.0312562763	-0.0258873512	0.0060519551	0.0171654182	-0.0307903453	0.0272088910	-0.0084224576	-0.0150706466	0.0301419130	-0.0283691574	0.0107430382	0.0128865478	-0.0293148226	0.0293612734	-0.0129999423	-0.0106260675	0.0283139766	-0.0301793584	0.0151797928	0.0083026040	-0.0271453072	0.0308185634	-0.0172696692	0.0000000000
-0.0228271326	0.0013169400	0.0209263224	-0.0315210240	0.0245696628	-0.0039416886	-0.0188804121	0.0311928004	-0.0261418305	0.0065391061	0.0167035877	-0.0306482905	0.0275327345	-0.0090911824	-0.0144109431	0.0298912698	-0.0287327305	0.0115802218	0.0120183750	-0.0289269873	0.0297334979	-0.0139889655	-0.0095424733	0.0277621293	-0.0305280975	0.0163007118	0.0070004055	-0.0264047727	0.0311110197	-0.0184994313	0.0000000000
-0.0228615153	0.0014162676	0.0208142613	-0.0315038582	0.0247254372	-0.0042374454	-0.0186000927	0.0311243940	-0.0263910798	0.0070246421	0.0162367654	-0.0304953356	0.0278450860	-0.0097555065	-0.0137432315	0.0296217278	-0.0290757955	0.0124081391	0.0111394872	-0.0285105760	0.0300733392	-0.0149612677	-0.0084464127	0.0271707910	-0.0308297174	0.0173944184	0.0056856044	-0.0256131168	0.0313388646	-0.0196880789	0.0000000000
-0.0228958416	0.0015155812	0.0207017376	-0.0314854474	0.0248796850	-0.0045328254	-0.0183175223	0.0310510677	-0.0266350495	0.0075084431	0.0157650907	-0.0303315350	0.0281458151	-0.0104151081	-0.0130678828	0.0293334573	-0.0293981077	0.0132261275	0.0102506679	-0.0280660001	0.0303804272	-0.0159156868	-0.0073393176	0.0265408029	-0.0310837526	0.0184590867	0.0043605677	-0.0247718723	0.0315016249	-0.0208329704	0.0000000000
-0.0229301112	0.0016148798	0.0205887536	-0.0314657924	0.0250323965	-0.0048278023	-0.0180327350	0.0309728331	-0.0268736907	0.0079903896	0.0152887047	-0.0301569470	0.0284347963	-0.0110696681	-0.0123852724	0.0290266406	-0.0296994370	0.0140335327	0.0093527096	-0.0275936987	0.0306544275	-0.0168510819	-0.0062226342	0.0258730612	-0.0312898109	0.0194929395	0.0030276808	-0.0238826678	0.0315989626	-0.0219315611	0.0000000000
-0.0229643243	0.0017141624	0.0204753121	-0.0314448940	0.0251835624	-0.0051223500	-0.0177457654	0.0308897027	-0.0271069557	0.0084703627	0.0148077497	-0.0299716336	0.0287119091	-0.0117188695	-0.0116957795	0.0287014717	-0.0299795683	0.0148297084	0.0084464127	-0.0270941383	0.0308950416	-0.0177663349	-0.0050978214	0.0251685156	-0.0314475743	0.0204942507	0.0016893433	-0.0229472249	0.0316306755	-0.0229814096	0.0000000000
-0.0229984806	0.0018134281	0.0203614153	-0.0314227529	0.0253331732	-0.0054164423	-0.0174566481	0.0308016896	-0.0273347977	0.0089482437	0.0143223695	-0.0297756608	0.0289770376	-0.0123623980	-0.0109997874	0.0283581563	-0.0302383017	0.0156140176	0.0075325854	-0.0265678126	0.0311020075	-0.0186603518	-0.0039663488	0.0244281684	-0.0315567993	0.0214613488	0.0003479645	-0.0219673546	0.0315966978	-0.0239801825	0.0000000000
-0.0230325802	0.0019126759	0.0202470660	-0.0313993701	0.0254812198	-0.0057100529	-0.0171654182	0.0307088077	-0.0275571712	0.0094239147	0.0138327091	-0.0295690983	0.0292300714	-0.0129999423	-0.0102976827	0.0279969113	-0.0304754525	0.0163858328	0.0066120424	-0.0260152414	0.0312750997	-0.0195320640	-0.0028296944	0.0236530727	-0.0316173173	0.0223926193	-0.0009940407	-0.0209449541	0.0314971000	-0.0249256602	0.0000000000
-0.0230666228	0.0020119048	0.0201322666	-0.0313747464	0.0256276931	-0.0060031559	-0.0168721109	0.0306110716	-0.0277740317	0.0098972581	0.0133389148	-0.0293520195	0.0294709047	-0.0136311936	-0.0095898557	0.0276179651	-0.0306908515	0.0171445362	0.0056856044	-0.0254369707	0.0314141298	-0.0203804296	-0.0016893433	0.0228443310	-0.0316290349	0.0232865076	-0.0023342564	-0.0198820027	0.0313320890	-0.0258157413	0.0000000000
-0.0231006085	0.0021111138	0.0200170197	-0.0313488829	0.0257725839	-0.0062957250	-0.0165767617	0.0305084969	-0.0279853359	0.0103681571	0.0128411342	-0.0291245016	0.0296994370	-0.0142558464	-0.0088766996	0.0272215574	-0.0308843448	0.0178895208	0.0047540973	-0.0248335715	0.0315189463	-0.0212044345	-0.0005467852	0.0220030938	-0.0315919341	0.0241415214	-0.0036702698	-0.0187805586	0.0311020075	-0.0266484476	0.0000000000
-0.0231345371	0.0022103020	0.0199013278	-0.0313217805	0.0259158834	-0.0065877344	-0.0162794064	0.0304010997	-0.0281910415	0.0108364954	0.0123395161	-0.0288866256	0.0299155730	-0.0148735983	-0.0081586108	0.0268079388	-0.0310557945	0.0186201905	0.0038183517	-0.0242056402	0.0315894352	-0.0220030938	0.0005964873	0.0211305578	-0.0315060720	0.0249562334	-0.0049996757	-0.0176427540	0.0308073332	-0.0274219285	0.0000000000
-0.0231684086	0.0023094683	0.0197851935	-0.0312934403	0.0260575827	-0.0068791580	-0.0159800808	0.0302888970	-0.0283911072	0.0113021572	0.0118342103	-0.0286384760	0.0301192224	-0.0154841502	-0.0074359882	0.0263773707	-0.0312050780	0.0193359607	0.0028792018	-0.0235537968	0.0316255195	-0.0227754529	0.0017389805	0.0202279640	-0.0313715812	0.0257292834	-0.0063200809	-0.0164707918	0.0304486783	-0.0281344650	0.0000000000
-0.0232022229	0.0024086118	0.0196686195	-0.0312638636	0.0261976729	-0.0071699700	-0.0156788214	0.0301719065	-0.0285854931	0.0117650276	0.0113253680	-0.0283801411	0.0303103002	-0.0160872067	-0.0067092336	0.0259301255	-0.0313320890	0.0200362585	0.0019374849	-0.0228786855	0.0316271600	-0.0235205884	0.0028792018	0.0192965963	-0.0311886694	0.0264593809	-0.0076291082	-0.0152669412	0.0300267875	-0.0287844734	0.0000000000
-0.0232359798	0.0025077315	0.0195516082	-0.0312330513	0.0263361456	-0.0074601445	-0.0153756644	0.0300501468	-0.0287741604	0.0122249923	0.0108131411	-0.0281117128	0.0304887267	-0.0166824758	-0.0059787506	0.0254664858	-0.0314367367	0.0207205236	0.0009940407	-0.0221809731	0.0315943549	-0.0242376099	0.0040156617	0.0183377798	-0.0309576187	0.0271453072	-0.0089244012	-0.0140335327	0.0295425370	-0.0293705092	0.0000000000
-0.0232696794	0.0026068265	0.0194341624	-0.0312010048	0.0264729921	-0.0077496556	-0.0150706466	0.0299236371	-0.0289570711	0.0126819376	0.0102976827	-0.0278332865	0.0306544275	-0.0172696692	-0.0052449453	0.0249867449	-0.0315189463	0.0213882084	0.0000497102	-0.0214613488	0.0315271400	-0.0249256602	0.0051468755	0.0173528782	-0.0306787859	0.0277859170	-0.0102036278	-0.0127729544	0.0289969325	-0.0298912698	0.0000000000
-0.0233033215	0.0027058957	0.0193162845	-0.0311677252	0.0266082040	-0.0080384777	-0.0147638049	0.0297923974	-0.0291341889	0.0131357507	0.0097791469	-0.0275449613	0.0308073332	-0.0178485029	-0.0045082254	0.0244912060	-0.0315786594	0.0220387787	-0.0008946646	-0.0207205236	0.0314255885	-0.0255839169	0.0062713653	0.0163432925	-0.0303526013	0.0283801411	-0.0114644853	-0.0114876468	0.0283911072	-0.0303455979	0.0000000000
-0.0233369060	0.0028049381	0.0191979772	-0.0311332140	0.0267417730	-0.0083265850	-0.0144551765	0.0296564483	-0.0293054781	0.0135863195	0.0092576886	-0.0272468398	0.0309473802	-0.0184186965	-0.0037690003	0.0239801825	-0.0316158332	0.0226717139	-0.0018382418	-0.0199592292	0.0312898109	-0.0262115932	0.0073876620	0.0153104588	-0.0299795683	0.0289269873	-0.0127047036	-0.0101800983	0.0277263192	-0.0307324838	0.0000000000
-0.0233704329	0.0029039528	0.0190792432	-0.0310974725	0.0268736907	-0.0086139520	-0.0141447987	0.0295158115	-0.0294709047	0.0140335327	0.0087334637	-0.0269390278	0.0310745099	-0.0189799741	-0.0030276808	0.0234539974	-0.0316304411	0.0232865076	-0.0027801800	-0.0191782178	0.0311199551	-0.0268079388	0.0084943074	0.0142558464	-0.0295602628	0.0294255429	-0.0139220500	-0.0088528406	0.0270039491	-0.0310510677	0.0000000000
-0.0234039021	0.0030029389	0.0189600851	-0.0310605021	0.0270039491	-0.0089005531	-0.0138327091	0.0293705092	-0.0296304354	0.0144772799	0.0082066288	-0.0266216350	0.0311886694	-0.0195320640	-0.0022846788	0.0229129835	-0.0316224729	0.0238826678	-0.0037196396	-0.0183782609	0.0309162061	-0.0273722409	0.0095898557	0.0131809554	-0.0290953318	0.0298749754	-0.0151143331	-0.0075084431	0.0262254972	-0.0313006414	0.0000000000
-0.0234373134	0.0031018953	0.0188405056	-0.0310223042	0.0271325401	-0.0091863628	-0.0135189454	0.0292205642	-0.0297840383	0.0149174514	0.0076773414	-0.0262947742	0.0312898109	-0.0200746989	-0.0015404073	0.0223574827	-0.0315919341	0.0244597174	-0.0046557829	-0.0175601486	0.0306787859	-0.0279038250	0.0106728755	0.0120873148	-0.0285854931	0.0302745346	-0.0162794064	-0.0061495088	0.0253925801	-0.0314806503	0.0000000000
-0.0234706669	0.0032008210	0.0187205072	-0.0309828804	0.0272594557	-0.0094713557	-0.0132035455	0.0290660004	-0.0299316827	0.0153539387	0.0071457597	-0.0259585616	0.0313778922	-0.0206076162	-0.0007952797	0.0217878463	-0.0315388465	0.0250171948	-0.0055877754	-0.0167246893	0.0304079530	-0.0284020558	0.0117419522	0.0109764802	-0.0280315336	0.0306235536	-0.0174151724	-0.0047786686	0.0245069277	-0.0315906944	0.0000000000
-0.0235039624	0.0032997151	0.0186000927	-0.0309422323	0.0273846882	-0.0097555065	-0.0128865478	0.0289068421	-0.0300733392	0.0157866337	0.0066120424	-0.0256131168	0.0314528766	-0.0211305578	-0.0000497102	0.0212044345	-0.0314632481	0.0255546537	-0.0065147860	-0.0158727083	0.0301040023	-0.0288663376	0.0127956889	0.0098500319	-0.0274343081	0.0309214495	-0.0185195865	-0.0033985766	0.0235703792	-0.0316305290	0.0000000000
-0.0235371999	0.0033985766	0.0184792647	-0.0309003613	0.0275082297	-0.0100387898	-0.0125679905	0.0287431146	-0.0302089793	0.0162154298	0.0060763492	-0.0252585627	0.0315147327	-0.0216432706	0.0006958869	0.0206076162	-0.0313651928	0.0260716642	-0.0074359882	-0.0150050471	0.0297672650	-0.0292961156	0.0138327091	0.0087095721	-0.0267947387	0.0311677252	-0.0195906604	-0.0020119048	0.0225848798	-0.0316000657	0.0000000000
-0.0235703792	0.0034974046	0.0183580260	-0.0308572693	0.0276300728	-0.0103211806	-0.0122479122	0.0285748436	-0.0303385758	0.0166402210	0.0055388401	-0.0248950254	0.0315634348	-0.0221455064	0.0014410973	0.0199977685	-0.0312447506	0.0265678126	-0.0083505609	-0.0141225629	0.0293981077	-0.0296908759	0.0148516579	0.0075567232	-0.0261138123	0.0313619695	-0.0206264659	-0.0006213378	0.0215524760	-0.0314993722	0.0000000000
-0.0236035003	0.0035961980	0.0182363792	-0.0308129578	0.0277502097	-0.0106026536	-0.0119263516	0.0284020558	-0.0304621030	0.0170609023	0.0049996757	-0.0245226342	0.0315989626	-0.0226370222	0.0021855070	0.0193752772	-0.0311020075	0.0270427018	-0.0092576886	-0.0132261275	0.0289969325	-0.0300501468	0.0158512043	0.0063931250	-0.0253925801	0.0315038582	-0.0216251384	0.0007704322	0.0204753121	-0.0313286722	0.0000000000
-0.0236365632	0.0036949558	0.0181143270	-0.0307674287	0.0278686332	-0.0108831839	-0.0116033477	0.0282247785	-0.0305795361	0.0174773698	0.0044590172	-0.0241415214	0.0316213011	-0.0231175800	0.0029287021	0.0187405359	-0.0309370652	0.0274959519	-0.0101565625	-0.0123166265	0.0285641764	-0.0303734988	0.0168300424	0.0052204327	-0.0246321552	0.0315931543	-0.0225848798	0.0021607106	0.0193556249	-0.0310883451	0.0000000000
-0.0236695676	0.0037936772	0.0179918722	-0.0307206837	0.0279853359	-0.0111627466	-0.0112789395	0.0280430397	-0.0306908515	0.0178895208	0.0039170261	-0.0237518227	0.0316304411	-0.0235869471	0.0036702698	0.0180939457	-0.0307500417	0.0279272001	-0.0110463813	-0.0113949583	0.0281003106	-0.0306605455	0.0177868934	0.0040403145	-0.0238337112	0.0316297087	-0.0235039624	0.0035468057	0.0181957400	-0.0307789250	0.0000000000
-0.0237025136	0.0038923611	0.0178690174	-0.0306727247	0.0281003106	-0.0114413167	-0.0109531663	0.0278568682	-0.0307960270	0.0182972534	0.0033738644	-0.0233536767	0.0316263788	-0.0240448963	0.0044097979	0.0174359156	-0.0305410703	0.0283361014	-0.0119263516	-0.0104620334	0.0276058404	-0.0309109436	0.0187205072	0.0028544490	-0.0229984806	0.0316134606	-0.0243807317	0.0049260339	0.0169980662	-0.0304010997	0.0000000000
-0.0237354010	0.0039910065	0.0177457654	-0.0306235536	0.0282135502	-0.0117188695	-0.0106260675	0.0276662933	-0.0308950416	0.0187004669	0.0028296944	-0.0229472249	0.0316091158	-0.0244912060	0.0051468755	0.0167668616	-0.0303103002	0.0287223286	-0.0127956889	-0.0095187733	0.0270813043	-0.0311243940	0.0196296642	0.0016645231	-0.0221277526	0.0315444369	-0.0252136092	0.0062957250	0.0157650907	-0.0299557088	0.0000000000
-0.0237682298	0.0040896125	0.0176221189	-0.0305731723	0.0283250478	-0.0119953803	-0.0102976827	0.0274713453	-0.0309878754	0.0190990618	0.0022846788	-0.0225326119	0.0315786594	-0.0249256602	0.0058810930	0.0160872067	-0.0300578962	0.0290855727	-0.0136536181	-0.0085661100	0.0265272735	-0.0313006414	0.0205131766	0.0004722295	-0.0212228710	0.0314227529	-0.0260010955	0.0076532272	0.0144993743	-0.0294437421	0.0000000000
-0.0238009999	0.0041881781	0.0174980808	-0.0305215828	0.0284347963	-0.0122708245	-0.0099680517	0.0272720548	-0.0310745099	0.0194929395	0.0017389805	-0.0221099851	0.0315350222	-0.0253480484	0.0066120424	0.0153973806	-0.0297840383	0.0294255429	-0.0144993743	-0.0076049846	0.0259443516	-0.0314394752	0.0213698902	-0.0007207358	-0.0202852326	0.0312486118	-0.0267417730	0.0089959122	0.0132035455	-0.0288663376	0.0000000000
-0.0238337112	0.0042867023	0.0173736536	-0.0304687872	0.0285427891	-0.0125451777	-0.0096372143	0.0270684535	-0.0311549278	0.0198820027	0.0011927624	-0.0216794949	0.0314782226	-0.0257581663	0.0073393176	0.0146978194	-0.0294889220	0.0297419672	-0.0153322035	-0.0066363464	0.0253331732	-0.0315407294	0.0221986858	-0.0019126759	-0.0193162845	0.0310223042	-0.0274343081	0.0103211806	0.0118802957	-0.0282247785	0.0000000000
-0.0238663637	0.0043851841	0.0172488403	-0.0304147875	0.0286490195	-0.0128184155	-0.0093052106	0.0268605735	-0.0312291130	0.0202661555	0.0006461879	-0.0212412944	0.0314082841	-0.0261558153	0.0080625143	0.0139889655	-0.0291727581	0.0300345925	-0.0161513631	-0.0056611524	0.0246944042	-0.0316042831	0.0229984806	-0.0031018953	-0.0183175223	0.0307442081	-0.0280774543	0.0116264664	0.0105323727	-0.0275204906	0.0000000000
-0.0238989572	0.0044836227	0.0171236436	-0.0303595859	0.0287534809	-0.0130905135	-0.0089720807	0.0266484476	-0.0312970505	0.0206453030	0.0000994203	-0.0207955394	0.0313252360	-0.0265408029	0.0087812307	0.0132712670	-0.0288357721	0.0303031845	-0.0169561229	-0.0046803659	0.0240287401	-0.0316300603	0.0237682298	-0.0042867023	-0.0172904875	0.0304147875	-0.0286700535	0.0129092427	0.0091625762	-0.0267550392	0.0000000000
-0.0239314916	0.0045820169	0.0169980662	-0.0303031845	0.0288561669	-0.0133614476	-0.0086378651	0.0264321094	-0.0313587269	0.0210193514	-0.0004473771	-0.0203423885	0.0312291130	-0.0269129428	0.0094950675	0.0125451777	-0.0284782045	0.0305475284	-0.0177457654	-0.0036949558	0.0233369060	-0.0316180301	0.0245069277	-0.0054654115	-0.0162367654	0.0300345925	-0.0292110391	0.0141670258	0.0077737508	-0.0259301255	0.0000000000
-0.0239639670	0.0046803659	0.0168721109	-0.0302455857	0.0289570711	-0.0136311936	-0.0083026040	0.0262115932	-0.0314141298	0.0213882084	-0.0009940407	-0.0198820027	0.0311199551	-0.0272720548	0.0102036278	0.0118111567	-0.0281003106	0.0307674287	-0.0185195865	-0.0027058957	0.0226196554	-0.0315682069	0.0252136092	-0.0066363464	-0.0151579823	0.0296042577	-0.0296994370	0.0153973806	0.0063687809	-0.0250475828	0.0000000000
-0.0239963832	0.0047786686	0.0167457807	-0.0301867915	0.0290561874	-0.0138997276	-0.0079663382	0.0259869336	-0.0314632481	0.0217517829	-0.0015404073	-0.0194145460	0.0309978079	-0.0276179651	0.0109065181	0.0110696681	-0.0277023601	0.0309627093	-0.0192768963	-0.0017141624	0.0218777693	-0.0314806503	0.0258873512	-0.0077978412	-0.0140558033	0.0291245016	-0.0301343681	0.0165979251	0.0049505842	-0.0241093726	0.0000000000
-0.0240287401	0.0048769241	0.0166190781	-0.0301268045	0.0291535095	-0.0141670258	-0.0076291082	0.0257581663	-0.0315060720	0.0221099851	-0.0020863135	-0.0189401844	0.0308627225	-0.0279505062	0.0116033477	0.0103211806	-0.0272846371	0.0311332140	-0.0200170197	-0.0007207358	0.0211120559	-0.0313554649	0.0265272735	-0.0089482437	-0.0129319296	0.0285961250	-0.0305150493	0.0177663349	0.0035221062	-0.0231175800	0.0000000000
-0.0240610377	0.0049751315	0.0164920062	-0.0300656270	0.0292490315	-0.0144330643	-0.0072909550	0.0255253274	-0.0315425929	0.0224627265	-0.0026315962	-0.0184590867	0.0307147552	-0.0282695172	0.0122937293	0.0095661675	-0.0268474397	0.0312788065	-0.0207392967	0.0002734028	0.0203233491	-0.0311928004	0.0271325401	-0.0100859176	-0.0117880958	0.0280200101	-0.0308407953	0.0189003479	0.0020863135	-0.0220744092	0.0000000000
-0.0240932758	0.0050732897	0.0163645677	-0.0300032613	0.0293427474	-0.0146978194	-0.0069519194	0.0252884538	-0.0315728035	0.0228099201	-0.0031760925	-0.0179714241	0.0305539677	-0.0285748436	0.0129772794	0.0088051061	-0.0263910798	0.0313993701	-0.0214430835	0.0012672713	0.0195125078	-0.0309928512	0.0277023601	-0.0112092445	-0.0106260675	0.0273971186	-0.0311110197	0.0199977685	0.0006461879	-0.0209821786	0.0000000000
-0.0241254544	0.0051713977	0.0162367654	-0.0299397099	0.0294346516	-0.0149612677	-0.0066120424	0.0250475828	-0.0315966978	0.0231514800	-0.0037196396	-0.0174773698	0.0303804272	-0.0288663376	0.0136536181	0.0080384777	-0.0259158834	0.0314948084	-0.0221277526	0.0022598879	0.0186804151	-0.0307558563	0.0282359893	-0.0123166265	-0.0094476381	0.0267284903	-0.0313252360	0.0210564722	-0.0007952797	-0.0198433158	0.0000000000
-0.0241575735	0.0052694547	0.0161086021	-0.0298749754	0.0295247383	-0.0152233858	-0.0062713653	0.0248027525	-0.0316142709	0.0234873219	-0.0042620752	-0.0169770998	0.0301942061	-0.0291438582	0.0143223695	0.0072667669	-0.0254221895	0.0315650450	-0.0227926935	0.0032502721	0.0178279774	-0.0304820990	0.0287327305	-0.0134064884	-0.0082546266	0.0260152414	-0.0314830586	0.0220744092	-0.0022350956	-0.0186603518	0.0000000000
