t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	t_comp_cor_09
0.0070621769	-0.0071754534	-0.0056460581	-0.0403458400	-0.0191455609	0.0343091386	0.0158165279	0.0002895370	-0.0108567234	-0.0175877303
0.0034544548	0.0048661615	0.0122737835	-0.0296702444	0.0312864893	-0.0015861886	-0.0365182854	0.0047289638	-0.0222544145	-0.0189931257
0.0046981567	0.0215811453	-0.0264965795	0.0095104285	-0.0177618903	-0.0243785449	0.0069647129	0.0178352732	-0.0146773543	-0.0052735733
0.0075625581	0.0232337428	0.0056428225	-0.0149311886	-0.0211589639	0.0443459570	-0.0113506396	0.0071490998	0.0089690579	-0.0168178819
0.0072331175	0.0274496979	0.0216624866	-0.0204574315	0.0075965007	-0.0222113430	-0.0045434185	-0.0002944160	0.0238889872	-0.0106868379
0.0025435211	0.0238080592	-0.0116693452	0.0103184423	0.0270664206	0.0081032367	0.0007018635	-0.0056264789	0.0171977823	-0.0102918152
-0.0055910806	0.0112952571	-0.0107302508	0.0092147348	-0.0256976760	-0.0318704805	-0.0126218652	-0.0180833292	0.0426341238	-0.0026563345
-0.0012314036	-0.0081864286	0.0080474077	-0.0179111853	-0.0217731834	0.0246680720	0.0228299106	-0.0123456080	0.0233559483	-0.0069968964
-0.0017169495	-0.0226670456	0.0210740480	-0.0251284431	0.0174776232	-0.0302926522	-0.0167787849	-0.0172006060	0.0165536295	-0.0035615995
-0.0032030867	-0.0267135755	-0.0348854385	0.0135048962	0.0199944769	-0.0066458441	0.0453538149	0.0118411975	0.0052005800	0.0034915913
-0.0107644192	-0.0282320865	-0.0047388541	0.0009469076	-0.0248312373	0.0093818598	-0.0468023970	-0.0002216190	0.0105893815	0.0049087492
-0.0034302333	-0.0313719108	0.0168308174	-0.0302452831	0.0039170780	-0.0330136474	0.0370529679	0.0368328911	-0.0378886444	-0.0084918588
0.0024408001	-0.0182803006	-0.0301785741	-0.0023804802	0.0362856585	0.0286879300	-0.0009452858	0.0305783527	-0.0107596132	0.0123577591
-0.0014147775	-0.0009132296	-0.0147676999	0.0059672257	-0.0240276127	-0.0260069778	-0.0201579538	0.0188494282	-0.0172080889	0.0057535555
-0.0017040020	0.0128107715	0.0191169621	-0.0090790355	-0.0207854203	0.0248285571	0.0156626570	0.0237889911	-0.0124519191	0.0124409842
0.0078366767	0.0142245754	0.0212080855	-0.0173613380	0.0346481304	-0.0148036352	-0.0117496887	-0.0063201158	-0.0219791468	0.0003877807
0.0007824731	0.0204716822	-0.0304497827	0.0181611937	0.0119358642	-0.0008244027	0.0328956726	-0.0026926944	-0.0106324623	0.0127282925
-0.0057933436	0.0147240288	0.0004099068	0.0031798715	-0.0273282525	0.0002461421	-0.0315973006	-0.0308352684	0.0081249301	0.0136975727
-0.0013421300	0.0091024746	0.0254496222	-0.0210373366	-0.0190200116	-0.0191416974	0.0268372115	-0.0140389547	-0.0208060175	0.0121323990
0.0016750857	0.0043049126	-0.0099042575	-0.0137039046	0.0491621722	0.0160350788	-0.0055632524	-0.0252681801	-0.0250087640	0.0089625172
-0.0024740569	0.0088995796	-0.0238067640	0.0102684011	-0.0238729487	-0.0424283638	0.0022200386	-0.0223800716	-0.0231469860	0.0197051823
-0.0106125231	0.0092192182	0.0106539096	-0.0055666956	-0.0193659684	0.0416262132	0.0276558302	-0.0195504441	-0.0096262979	0.0310616351
-0.0025861062	0.0066188548	0.0195750611	-0.0269229011	0.0258439523	-0.0195766335	-0.0195843532	-0.0320599479	-0.0391379954	0.0104231412
0.0000486944	0.0140683957	-0.0393664209	0.0031206735	0.0078918928	-0.0073352757	0.0439366345	-0.0219303445	-0.0252976534	0.0158545240
-0.0081775377	0.0152945729	0.0036144415	-0.0106474991	-0.0189020410	0.0399437132	-0.0147174206	-0.0329103549	-0.0058232239	0.0278815431
-0.0154697539	0.0140220998	0.0200007709	-0.0098252624	0.0253566673	-0.0153699342	-0.0212960111	-0.0265613071	-0.0161840254	0.0280904463
-0.0042471515	0.0118824448	-0.0387528213	-0.0080136329	-0.0101007125	-0.0130285715	0.0269299500	-0.0190467673	-0.0337404344	0.0111871683
-0.0061708034	0.0185583377	-0.0015357150	-0.0290299363	-0.0150175062	0.0484502073	0.0346612975	-0.0198910972	-0.0107811597	0.0133840028
-0.0088594841	0.0216202434	0.0119245230	-0.0207703406	0.0329612958	-0.0022254517	-0.0247767925	-0.0341824131	-0.0076522020	0.0106760985
-0.0188345980	0.0210136171	-0.0280247788	0.0116054904	-0.0141708895	-0.0233126488	0.0321142530	-0.0222787690	-0.0143527672	0.0170019545
-0.0053767812	0.0117538595	0.0003809111	-0.0183012094	-0.0185737702	0.0502712104	-0.0064090723	-0.0339412500	0.0012156219	0.0145619983
-0.0022273680	0.0123576656	0.0223592056	-0.0294714670	0.0106945652	-0.0243154876	-0.0052464666	-0.0292046713	-0.0094998811	0.0062493406
-0.0095388884	0.0120247388	-0.0268867583	0.0049856806	0.0256171285	0.0194099876	0.0250064985	-0.0193957063	-0.0087657507	0.0099957302
-0.0213597953	0.0056060545	-0.0054160938	-0.0062645005	-0.0275363244	-0.0051345260	-0.0394332616	-0.0315893607	0.0052968207	0.0086383128
-0.0135856821	-0.0037606489	0.0203866666	-0.0346563488	-0.0080657821	-0.0287355729	0.0259647640	-0.0135900170	-0.0234512932	0.0014485912
-0.0097819554	-0.0074305818	-0.0381888186	-0.0115325105	0.0355589387	0.0190617360	0.0300892112	-0.0066161822	-0.0107192825	0.0142966426
-0.0141492365	-0.0027470445	-0.0126515615	-0.0109787604	-0.0200499999	0.0120544626	-0.0368214149	-0.0148435503	-0.0087610260	0.0121805107
-0.0178727689	0.0025406353	0.0213257757	-0.0246160116	0.0073418634	-0.0233389440	-0.0142290854	0.0044779552	-0.0222638417	0.0115120386
-0.0049193891	0.0139610641	-0.0385155659	-0.0098155166	0.0204916196	0.0078541145	0.0284930777	0.0173596734	-0.0103114606	0.0019837524
-0.0032822201	0.0251986974	-0.0168548736	-0.0137731547	-0.0186980562	0.0083281248	-0.0244258004	0.0076273876	0.0123932862	-0.0200406262
-0.0127228907	0.0257354817	0.0115999135	-0.0164828439	-0.0110627212	-0.0126431040	0.0406974980	0.0272489438	0.0287434556	-0.0156289531
-0.0208549405	0.0149229870	-0.0073617379	0.0040753562	0.0399594811	0.0195479126	-0.0223866380	0.0141259445	0.0316081158	-0.0027654460
-0.0104219513	0.0011071587	-0.0333068366	-0.0069931917	-0.0206887897	-0.0271174171	0.0101229890	0.0151826057	0.0021087942	-0.0210260617
-0.0060340480	0.0003871042	-0.0004273761	-0.0253117284	-0.0159842543	0.0451124194	0.0232537522	0.0097150442	0.0269928354	-0.0072866866
-0.0090415556	-0.0002573912	0.0101287093	-0.0301539007	0.0251476620	-0.0142356549	-0.0251655464	0.0005857620	0.0101154895	-0.0167898011
-0.0172091311	-0.0008049189	-0.0304395728	0.0091185776	-0.0009093781	-0.0150776356	0.0214592619	0.0097195818	0.0167614243	-0.0009855284
-0.0180786295	-0.0102189089	-0.0089663006	-0.0156688559	-0.0284081858	0.0143451816	-0.0243163238	-0.0009025604	0.0164512483	-0.0237702089
-0.0084939525	-0.0124434193	0.0155626349	-0.0401338818	-0.0105047738	-0.0164515488	0.0068311018	0.0028971759	0.0238119532	-0.0129053589
-0.0109037455	-0.0131103065	-0.0076951832	-0.0295432075	0.0327738209	-0.0048894681	0.0141944807	-0.0014164093	0.0292487636	-0.0253921656
-0.0181478628	-0.0214471561	-0.0259449473	-0.0050255942	0.0161869743	-0.0111705298	0.0023633799	-0.0010157496	0.0019823653	-0.0158988128
-0.0178422763	-0.0271923877	-0.0381560337	-0.0091640852	-0.0266570866	-0.0282452610	-0.0119476473	-0.0100653446	0.0347780839	-0.0136539866
-0.0023496409	-0.0421307793	-0.0009455317	-0.0287884378	-0.0272597679	0.0310290772	0.0014562846	-0.0080641460	0.0031097859	-0.0192470345
-0.0058414580	-0.0384549860	0.0154269014	-0.0397171430	-0.0031298985	-0.0308605616	0.0114957477	0.0024699232	0.0077086964	-0.0044168566
-0.0073473022	-0.0362862483	-0.0272301555	-0.0142595350	0.0439880278	0.0123320861	0.0091649108	0.0099222076	-0.0060773118	-0.0073104554
-0.0114206315	-0.0322023026	-0.0169510848	-0.0038278873	-0.0302176477	-0.0320405949	-0.0447233308	0.0055199487	-0.0085375825	-0.0035298385
0.0094738860	-0.0278357917	0.0124262000	-0.0309371315	-0.0128885283	0.0026235490	0.0282035937	0.0231681048	-0.0262858143	-0.0044995807
0.0111494975	-0.0131607351	0.0046758280	-0.0236518030	0.0342543564	0.0003623011	-0.0234441013	0.0111909222	-0.0167442111	-0.0137340353
0.0073012998	0.0043596666	-0.0264472525	0.0143013752	0.0094242620	-0.0088669214	0.0232510271	0.0212551262	-0.0150609465	-0.0096999257
-0.0152008353	0.0163182849	-0.0051299318	-0.0017700459	-0.0210519460	0.0084067550	-0.0268874745	0.0062533504	0.0438237732	0.0014201592
-0.0246562962	-0.0036793113	0.0450203325	0.0360714339	0.0039734914	-0.0381796578	0.0078500355	0.0235790883	-0.0164402070	0.0006950001
0.0245352941	-0.0023843644	0.0078069039	0.0807639613	0.0036968742	0.0046504680	0.0141006257	0.0123821669	-0.0174230154	0.0232782775
0.0279270202	0.0078840318	0.0378046364	0.0362432765	-0.0079111143	0.0172511794	0.0221106835	0.0254412615	-0.0241785227	0.0142703767
0.0258354953	0.0139115721	0.0061344917	0.0601937166	0.0166606202	0.0182268176	0.0038159455	0.0205302519	-0.0162270068	0.0070799100
0.0074821206	0.0212871161	0.0300383099	0.0557684155	-0.0135396870	0.0274746810	0.0053116846	0.0135890385	0.0305904970	0.0175629389
0.0131954640	0.0088341506	0.0423786729	0.0419012216	0.0344246897	-0.0141926477	-0.0383672416	-0.0011031134	0.0155992563	0.0091390490
0.0213722295	0.0026395996	-0.0156938935	0.0480976721	-0.0041885565	-0.0236838361	0.0304790727	0.0014378358	-0.0028253936	0.0050579773
0.0231648437	-0.0080925234	0.0192295836	0.0357231030	-0.0081263607	0.0369517729	-0.0151688391	-0.0172415663	0.0358825049	0.0179704526
0.0050901271	-0.0249057071	0.0398579302	0.0365517005	0.0164074517	-0.0243386302	-0.0286499048	-0.0032613056	0.0092639456	0.0164588183
0.0207357962	-0.0384012778	-0.0182693351	0.0435918134	-0.0020279684	0.0013523319	0.0100325044	0.0137247126	-0.0024229175	0.0085624067
0.0227806822	-0.0353815357	0.0216656067	0.0125093205	-0.0201127759	0.0492695102	-0.0051677697	0.0259363262	-0.0200519390	0.0031708064
0.0207378426	-0.0234663659	0.0329860750	0.0122119457	0.0282062893	-0.0075010232	-0.0510754293	0.0327805364	-0.0179622804	-0.0003999304
0.0058234128	-0.0103955536	-0.0071313072	0.0521700340	-0.0182040779	-0.0245732260	0.0116236363	0.0550186789	-0.0298097768	0.0042215747
0.0112551178	0.0026521134	0.0230815894	0.0223605126	-0.0198330559	0.0479516329	0.0016476439	0.0415771840	-0.0132213766	0.0055914116
0.0146121724	0.0140966131	0.0397764728	0.0093167891	0.0169934443	-0.0207521378	-0.0233932510	0.0293599711	-0.0273460072	-0.0131987367
0.0104142162	0.0275218189	-0.0139549060	0.0398892361	0.0168627710	0.0102924588	0.0135092182	0.0266702604	-0.0054544364	-0.0077744831
0.0008053923	0.0267423127	0.0175198604	0.0342758481	-0.0236150277	-0.0027308743	-0.0281744032	0.0089540110	0.0344614881	-0.0049542337
-0.0059020353	0.0206306912	0.0348736807	0.0078757342	-0.0051143533	-0.0134055834	0.0227403854	0.0137487533	0.0342777373	0.0030428203
0.0080464285	0.0139731798	0.0057274551	-0.0014629932	0.0403614482	0.0035069792	-0.0147319307	-0.0070214566	0.0061436424	-0.0161403070
0.0140174756	0.0127570629	-0.0223921726	0.0191723151	-0.0137395216	-0.0368550983	0.0048748012	-0.0121697805	0.0131888704	-0.0096838583
0.0107199370	-0.0004497486	0.0129800528	0.0188145895	-0.0141973945	0.0346362081	0.0140731785	-0.0147157186	0.0486823472	0.0115328133
-0.0030475562	-0.0141960335	0.0255571844	-0.0051096429	0.0219778116	-0.0291072416	-0.0357981235	-0.0171043454	0.0210377666	0.0042819784
0.0208826928	-0.0184286873	-0.0416776435	0.0014028824	0.0021774425	-0.0036435389	0.0360743066	0.0009542167	-0.0060844508	-0.0022225179
0.0135672203	-0.0080248333	-0.0006045163	-0.0132365023	-0.0189685299	0.0466289742	-0.0323972510	-0.0125110964	-0.0040367957	-0.0039499127
0.0169710126	0.0059904963	0.0237589593	-0.0257590868	-0.0088971790	-0.0235016445	0.0091727947	0.0026121671	-0.0202601149	-0.0102923764
-0.0064186903	0.0179900027	-0.0100116495	0.0159071631	0.0377228284	0.0329344576	-0.0043651245	-0.0041619807	-0.0024922236	0.0027289951
0.0017760028	0.0223399035	-0.0164261585	0.0096935730	-0.0322223397	-0.0266071441	-0.0235687094	-0.0108723030	-0.0283451763	-0.0172514735
0.0043656253	0.0239567088	0.0114523085	-0.0172386291	-0.0184878957	0.0391573506	0.0204132853	-0.0100425944	0.0099045140	-0.0066892628
0.0052288466	0.0215873375	0.0227772808	-0.0154760779	0.0149582435	-0.0205830603	-0.0054409388	-0.0199684315	0.0152953430	-0.0112307643
-0.0057701735	0.0151450950	-0.0171214908	0.0272848837	0.0192893077	0.0101446004	0.0150675508	-0.0087172099	0.0093919026	-0.0025777115
-0.0038737682	0.0008694964	-0.0067786692	0.0099949582	-0.0340319703	-0.0190043127	-0.0417115208	-0.0136759398	-0.0004187116	-0.0187995468
0.0089147872	-0.0062361450	0.0164217499	-0.0162140274	-0.0185306135	0.0121595502	0.0251645040	0.0078734774	-0.0029314884	-0.0121926902
0.0075445900	-0.0018075102	0.0170083301	-0.0077659940	0.0310194403	-0.0076277929	-0.0172919798	0.0020226400	-0.0016426025	-0.0122952703
-0.0139155784	0.0060104897	-0.0120822376	0.0400340997	0.0004712520	-0.0061344785	0.0128406586	0.0144806082	-0.0072853580	0.0026739664
0.0011794776	0.0005141086	0.0004477230	0.0231292206	-0.0337636774	0.0089644388	-0.0455097329	-0.0018321720	-0.0119895392	-0.0103541532
0.0041043700	-0.0023041016	0.0303846607	-0.0041276204	-0.0222540894	-0.0024858644	0.0269621069	0.0211690105	-0.0270314616	-0.0061348947
0.0037410982	0.0000516218	0.0106158176	0.0081145524	0.0423752526	0.0129617837	-0.0350751357	0.0120694839	-0.0149746759	-0.0080567501
-0.0129636610	0.0080595037	-0.0067652670	0.0396058919	-0.0246068506	-0.0379437301	-0.0098439752	0.0255109824	-0.0252997868	-0.0032866342
-0.0106140535	0.0098837528	0.0280933530	0.0167805370	-0.0158108426	0.0247354905	0.0196508554	0.0316953539	-0.0088801032	-0.0012944518
-0.0043087068	0.0130229895	0.0085380177	0.0112631282	0.0341301059	0.0185422207	-0.0319530529	0.0194620797	-0.0053982906	-0.0154361855
-0.0067808248	0.0153336257	-0.0117259459	0.0310424413	-0.0263774650	-0.0304116895	-0.0250254283	0.0213993626	0.0057740821	-0.0194393277
-0.0163807595	0.0070879858	0.0246641266	0.0349815415	-0.0173213840	0.0195009408	0.0263157219	0.0319082392	0.0497403129	-0.0035329885
-0.0185167838	-0.0030726572	0.0279270358	0.0219789752	0.0274643754	-0.0165075639	-0.0323069413	0.0186747729	0.0296272977	-0.0075087635
-0.0058093610	-0.0094742981	-0.0296215020	0.0281128421	-0.0021333286	-0.0152100641	0.0338594590	0.0211483005	0.0177207712	-0.0053260123
-0.0053143840	-0.0116979356	0.0065122276	0.0123351595	-0.0192211908	0.0382974970	-0.0278969117	-0.0014566233	0.0329171744	0.0020406679
-0.0016754004	-0.0127733077	0.0293584067	-0.0095059592	0.0030715269	-0.0312116405	-0.0088373505	-0.0048916640	0.0131294119	0.0002731304
-0.0200955633	-0.0158085246	-0.0271562464	0.0179310999	0.0033356965	0.0019786122	0.0378546613	0.0082132062	0.0121617226	0.0166007667
-0.0149585692	-0.0236296660	-0.0023706197	-0.0138668563	-0.0195755986	0.0393433081	-0.0168808316	0.0025006391	-0.0146882682	0.0026531029
-0.0089315027	-0.0121486442	0.0253540446	-0.0271942817	0.0083033280	-0.0274383895	-0.0078226342	0.0057362319	-0.0332893745	0.0003911941
-0.0121792133	0.0050528947	-0.0276087309	0.0111688685	0.0104469988	0.0057056216	0.0351359352	0.0134973895	-0.0229504868	0.0063220526
-0.0109528816	0.0143169259	0.0025048290	-0.0050982914	-0.0229952822	0.0247615471	-0.0331276718	-0.0120965420	-0.0148433581	0.0037830135
-0.0063404489	0.0142504521	0.0263397232	-0.0256590776	-0.0021702188	-0.0249072971	0.0149194404	-0.0110195324	-0.0273087197	0.0056233034
-0.0079684259	0.0213193635	-0.0138477525	-0.0033827008	0.0345699184	0.0245833244	-0.0065139676	-0.0264815638	-0.0212564870	0.0039994722
-0.0108824586	0.0183390318	-0.0160065727	0.0119823944	-0.0244933327	-0.0372467387	-0.0094620447	-0.0307581143	0.0033464639	0.0071322960
-0.0238026391	0.0076491210	0.0184933513	0.0023494870	-0.0210516927	0.0303833445	0.0201476835	-0.0331106941	0.0268480954	0.0248743301
-0.0189922078	-0.0092458817	0.0217122348	-0.0240675595	0.0154506232	-0.0308142991	-0.0052982994	-0.0422676887	-0.0082965953	0.0092921774
-0.0112457864	-0.0103287234	-0.0412278452	0.0065119594	0.0147305706	0.0020295975	0.0469199702	-0.0280280821	-0.0094096493	0.0196005649
-0.0136806657	-0.0087801628	-0.0097382854	-0.0074358131	-0.0229328300	-0.0001709056	-0.0321779705	-0.0444688713	-0.0042207982	0.0166453985
-0.0089717697	-0.0106499679	0.0220816750	-0.0081087720	-0.0147276136	-0.0100827843	0.0548524859	-0.0211941879	-0.0050395448	0.0256512910
-0.0282410765	-0.0163978934	-0.0115379707	0.0104424883	0.0342289995	0.0249435998	-0.0057562905	-0.0326024254	0.0155587854	0.0345393849
-0.0009987565	-0.0219990536	-0.0251756894	0.0023827341	-0.0261440692	-0.0135941163	0.0010572124	-0.0262405090	-0.0291701769	0.0056790628
-0.0203770073	-0.0167944972	0.0139455636	-0.0090036588	-0.0251389806	0.0432675067	0.0217567230	-0.0174363338	-0.0095443262	0.0250282610
0.0228345562	-0.0029620288	0.0099914347	-0.0266339074	0.0304519348	-0.0144046468	-0.0141944189	-0.0371025100	-0.0046970624	-0.0015283184
0.0535149195	0.0056413656	-0.0472136300	-0.0389505920	0.0079573077	-0.0184271265	0.0563301888	-0.0397160959	-0.0013049169	-0.0407020401
-0.0078799772	-0.0060179525	-0.0092288003	-0.0535676021	-0.0052990251	0.0236275564	0.0384104443	-0.0141537351	-0.0210037193	0.0037998151
0.0276204421	-0.0054090223	-0.0336488693	-0.0413720743	0.0361345994	0.0197522524	0.0098566204	-0.0280353069	-0.0235027238	-0.0017772257
0.0286154834	0.0110268147	-0.0293165430	-0.0316788508	-0.0205839765	-0.0113343124	-0.0187451342	-0.0305049253	-0.0128721902	-0.0177416766
0.0283379784	0.0181150662	-0.0001768427	-0.0458738807	-0.0072078631	0.0083834270	0.0418823564	-0.0176968641	0.0132644499	-0.0187662168
0.0219491591	0.0126115822	-0.0040449827	-0.0275138241	0.0341201976	-0.0026613378	-0.0163487808	-0.0316994763	0.0165358681	-0.0167290361
0.0157073797	0.0008612083	-0.0340562185	-0.0106499215	-0.0103223755	-0.0378471581	0.0324346496	-0.0171431501	0.0100280267	-0.0179185971
0.0163308891	-0.0128555753	-0.0136754112	-0.0331284565	-0.0124198761	0.0466013393	-0.0012050284	-0.0224323654	0.0326011006	-0.0187512354
0.0220624956	-0.0195150789	0.0194230914	-0.0392621791	0.0139252538	-0.0306308725	-0.0186996377	-0.0129636885	0.0079705067	-0.0219998923
0.0002430641	-0.0199804166	-0.0435113411	-0.0093913632	0.0194912884	0.0052909195	0.0494809666	0.0077206221	0.0131404614	0.0008833925
0.0024049451	-0.0265677669	-0.0016288473	-0.0165041695	-0.0184692965	0.0162118439	-0.0324879987	-0.0113183225	0.0034716070	0.0076069993
0.0105665522	-0.0277343851	0.0253531094	-0.0261880885	0.0048268154	-0.0237353244	0.0147576795	0.0056978447	-0.0222697771	0.0088288905
0.0144149969	-0.0144200066	-0.0194476745	-0.0030270998	0.0336657003	0.0107174427	-0.0042173812	0.0014138191	-0.0215056944	0.0037300621
0.0075787360	-0.0062150743	-0.0180280650	0.0152194975	-0.0215858879	-0.0292625659	-0.0191235435	-0.0086750463	0.0029268863	0.0140470096
0.0115666774	-0.0113908023	0.0125215808	-0.0074244311	-0.0227727206	0.0432328623	0.0086165169	-0.0095350295	-0.0074277319	0.0063539508
0.0125131637	-0.0095946486	0.0299380948	-0.0287687220	0.0105850303	-0.0278854898	-0.0091173792	-0.0129786991	-0.0066348257	0.0076150977
0.0146489480	-0.0140223685	-0.0243789715	0.0135951697	0.0388485034	0.0172134426	0.0254126345	0.0035541435	-0.0203075563	0.0105508614
0.0052580767	-0.0121097468	-0.0022852084	0.0073995248	-0.0248103496	-0.0222698281	-0.0601016507	-0.0133465672	-0.0161235554	0.0166410737
0.0068494532	-0.0144678579	0.0230796059	-0.0162270363	-0.0136416578	-0.0145959267	0.0417906800	0.0179415584	-0.0448370300	0.0124438840
0.0142319557	-0.0055699305	-0.0131527508	-0.0120632328	0.0457770532	0.0227010733	-0.0244585655	0.0043518112	-0.0380209507	0.0127147321
0.0083998869	0.0122351689	-0.0234321679	0.0151732215	-0.0237367030	-0.0328090895	0.0023566382	0.0113091144	-0.0277508056	0.0119272045
-0.0064016574	0.0207912095	0.0208044850	0.0084778270	-0.0184055786	0.0307782826	-0.0144301355	0.0047663094	0.0101297002	0.0231030399
0.0003499110	0.0208136726	0.0332187417	-0.0072763228	0.0108627514	-0.0316813720	0.0035489330	0.0023535628	0.0112259988	0.0150492650
0.0010137999	0.0110330714	-0.0170160976	0.0082488022	0.0411274741	0.0150964308	0.0032056365	0.0058268167	-0.0080578356	0.0027340475
0.0010068836	0.0051923072	-0.0139459134	0.0170345032	-0.0254522725	-0.0425714215	-0.0236083887	-0.0003904507	0.0155265051	0.0043272266
-0.0091218240	-0.0083233987	0.0223254903	0.0051475731	-0.0166488885	0.0218728904	0.0306293488	0.0240137484	0.0150400386	0.0155172555
-0.0084453768	-0.0149114543	0.0111934235	-0.0103495174	0.0391484580	-0.0005990853	-0.0350410575	0.0206763734	-0.0063963176	0.0048899903
-0.0036017564	-0.0040812908	-0.0319883538	0.0169969881	-0.0176279804	-0.0281550283	0.0071750450	0.0368012330	-0.0087677998	0.0095110631
